SLC7A8	-4.25342784224869
BAMBI	-3.98525372631581
ZIC5	-3.75541994812425
CENPW	-3.58097848331988
C1QTNF6	-3.55583530173688
ZIC2	-3.47570372671234
APCDD1	-3.40359016982177
RAB32	-3.38911416662638
MAMDC2	-3.3789481187386
DDIT4L	-3.34707344964528
MDK	-3.31405112371908
PLP2	-3.2545166272272
OTX2	-3.25377156907548
PLCH1	-3.24375409154504
WNT2B	-3.24108399397908
NEBL	-3.23140126261869
SLC25A43	-3.1915505366239
WNT10B	-3.1609625163719
ANXA2P2	-3.1549674192346
SLC35F3	-3.14931314069979
GALNT10	-3.09605993946882
RHOU	-3.0895216527328
TPBG	-3.08702172899419
GDF10	-3.00332291092319
GALNT12	-2.98815689676587
ASS1	-2.98055356909691
WLS	-2.97792951883979
SMCO4	-2.95195835568761
ZNF521	-2.94705252054983
ANXA2	-2.92937148927139
CTGF	-2.9199076635399
FREM2	-2.81038133262244
CRYZ	-2.80862084584527
DAB2	-2.80298010589861
IL11RA	-2.79457644876424
LDLRAP1	-2.7824453890962
PCK2	-2.77140862490541
RMST	-2.76908551019459
ANXA4	-2.75874011320386
CBLN1	-2.75693970408642
USP51	-2.75366175577297
CHMP1B	-2.74239663524284
KREMEN1	-2.73611187286985
SLC50A1	-2.72403467683533
E2F8	-2.69753459931581
SDC2	-2.68763847979199
MNS1	-2.67567443479409
GGH	-2.67249170171723
PGM5	-2.66995953723431
SIK1	-2.6559460504623
ZNF185	-2.65185669634667
ACSS3	-2.65140761059766
AXIN2	-2.64993378525502
DISP1	-2.6357410767761
CYBRD1	-2.61446749667541
IMPA2	-2.60082463061429
STRIP2	-2.59238167774374
FBN2	-2.55447564267551
SPATA18	-2.55181955692164
MID1	-2.54541369120691
SV2C	-2.52832356362922
DPM3	-2.52112990777697
TGDS	-2.52029923534769
FSTL1	-2.51064350471414
PPIC	-2.5105029592141
SDC4	-2.50490418843861
MFAP2	-2.50312190741035
GGACT	-2.49522955156719
VTN	-2.48846934737682
COL23A1	-2.48720410702516
VAMP3	-2.48427529176229
SAMD13	-2.47964590868476
MAF	-2.46453907068126
PTTG3P	-2.46118409140894
RAB34	-2.45269027490743
LEF1	-2.43845058350036
FER1L4	-2.42907071806136
C14orf93	-2.423664533629
LATS2	-2.42294159420056
B4GALT1	-2.40817725379574
LOC90768	-2.40444668313191
MBP	-2.39621796145235
PDCD4	-2.39618033069504
THNSL2	-2.39413728480645
ISYNA1	-2.39144269837997
MYLK	-2.39103132834556
SDC1	-2.38169484936087
INADL	-2.37831961605381
RPARP-AS1	-2.37427597167418
CEP112	-2.36936032501221
CCDC28A	-2.36897346855511
COL9A2	-2.34661564907355
IQGAP1	-2.34575655744626
PQLC3	-2.34506384071015
EPOR	-2.34000830963239
CALML4	-2.3365803781512
TMPO-AS1	-2.33482309458388
RRAS	-2.33312447025419
CLYBL	-2.32498240596029
DNAJC1	-2.31209296016545
EFNA5	-2.30134013297151
CD9	-2.29978023330434
EFS	-2.29927002968242
KIAA1804	-2.2972710637797
NR1D2	-2.29039052913894
MANF	-2.28472868513066
MITF	-2.28371597503746
LBR	-2.28364956177445
RDH10	-2.28169216985512
ABHD14B	-2.27808199645161
GRAMD3	-2.27293251333894
PRTG	-2.26919743351464
CACNA2D3	-2.26091878626797
USP44	-2.24944429210212
MTMR9LP	-2.24620899390185
CCDC3	-2.24489859469686
LINC00472	-2.24442855683449
AJUBA	-2.24334894752427
CADPS2	-2.23655865027939
C4orf46	-2.23601741988525
TMEM168	-2.23557322896951
NPTX1	-2.23507313164704
PTBP3	-2.23077794991551
VWA5A	-2.22490011232132
GINS2	-2.22113804526127
COBLL1	-2.21730134017904
EPHX2	-2.21720582995305
SHROOM3	-2.2162874244506
C3orf58	-2.21332386274825
RYK	-2.20819907260226
CKS1B	-2.20652724776546
CDC25C	-2.20562887545069
TYW3	-2.20476331540308
PRC1	-2.19760758885892
PDE8A	-2.18759810563031
FZD6	-2.18594983903344
RGS5	-2.18554121875083
PIP5K1B	-2.18188761107
HMGB2	-2.18097020072374
BET1	-2.17124100592902
JADE3	-2.17015455694802
RAB11FIP1	-2.16231985552419
GK5	-2.1577445548613
CTSC	-2.15675478276009
HIAT1	-2.15486733619954
ARPC1B	-2.15070174386532
MRI1	-2.14778348639816
CDC20	-2.14401821319143
STON1	-2.14035870181158
COL9A3	-2.13813060044699
RMI2	-2.13755593786988
PLEKHA7	-2.1337824654391
SNRPE	-2.12930143343836
IFI30	-2.12529786702151
EMC2	-2.12258244548899
CCL2	-2.12154530571888
EPHA7	-2.11562354136385
ACTL6A	-2.11384447219783
NCAPD2	-2.11015143035862
CTSH	-2.10995488378105
RHOBTB1	-2.10577004091549
PLD1	-2.10443806006956
SHMT1	-2.10153485419499
TOM1L1	-2.10150002328538
ANKRD13A	-2.09759527511472
TPH1	-2.09671665808471
BCOR	-2.09656887455182
TRIM59	-2.09507831109926
MOB1A	-2.07922035156574
COL4A5	-2.07913285327343
EFHD1	-2.07702583760628
LHFP	-2.07040332807454
SHC1	-2.06817295062183
MMP2	-2.06470526622714
KDELC1	-2.06348863153955
FRAS1	-2.05799827492554
MARVELD1	-2.05760731810634
REEP3	-2.05628639068511
PTAR1	-2.05149397882513
OSBPL11	-2.04973686629126
FLVCR2	-2.04849791148656
CERS2	-2.04791116187257
CREBL2	-2.04745508419117
ZFYVE16	-2.04725139869856
KIF4A	-2.04285304992831
BCL2L12	-2.03932822789044
CLIC1	-2.03521990911042
MAT2B	-2.03469366168492
CMTR2	-2.03404963674378
NUSAP1	-2.03211249789916
PTGR1	-2.0309324782064
YAP1	-2.03054863169263
RPE65	-2.02948343984965
COL4A6	-2.02600098034973
CCNDBP1	-2.02552884733744
NPC2	-2.02097763899197
IKBIP	-2.01610852757232
FZD1	-2.01487641387942
IMPG2	-2.01225042757606
VRK1	-2.01112209809348
ZNF280D	-2.01068260375281
RPL41	-2.0093414097967
BTF3	-2.00508371444156
NEK2	-2.00451905071982
ZNF217	-2.00441141299463
SLC7A11	-2.00372404028607
SKP2	-2.00131323554411
AURKB	-2.00032648217878
TRIP10	-1.99637564872932
RASGRF2	-1.98974419959776
SPC25	-1.98924374321524
